run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,medicinal_herb_use_count,potion_use_count,dawn_chalice_use_count,medicinal_herb_remain_after,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,floor1_town_uses_cumulative,last_battle_enemy_count,notes
43,12387,1,Normal,25,5,5,5,0,27,35,0,2,100,0,1,2,5,12,5,15,3,3,0,0,140,0,32,0,1,1,6,1,floor1_town; +1 levelup
43,12387,2,Normal,27,4,4,4,0,35,24,2,2,80,0,2,2,1,3,3,15,0,0,0,0,112,11,14,0,1,1,6,1,
43,12387,3,Normal,35,3,3,3,0,24,27,2,2,40,0,2,2,10,0,0,5,0,0,0,0,122,-3,23,0,1,1,6,2,
43,12387,4,Normal,39,3,3,2,1,27,6,2,2,40,0,2,2,5,0,0,0,0,0,0,0,100,21,16,0,1,1,6,1,flee×1
43,12387,5,Normal,17,2,2,1,0,6,0,2,2,20,0,2,2,1,0,0,0,0,0,0,0,43,35,5,1,0,0,6,2,party wiped
44,12388,1,Normal,33,4,4,4,0,27,27,0,0,80,0,1,1,4,9,0,15,3,3,0,0,112,0,20,0,1,1,5,1,floor1_town
44,12388,2,Normal,25,3,3,3,0,27,35,0,1,60,0,1,2,2,3,3,15,0,0,0,0,84,0,13,0,1,1,5,1,+1 levelup
44,12388,3,Normal,27,3,3,3,0,35,24,1,1,40,0,2,2,2,0,0,15,0,0,0,0,78,11,11,0,1,1,5,1,
44,12388,4,Normal,34,2,2,2,0,24,35,1,1,20,0,2,2,1,0,0,16,0,0,0,0,50,-11,6,0,1,1,5,1,
44,12388,5,Normal,36,4,4,4,0,35,35,1,1,0,0,2,2,4,0,0,14,0,0,0,0,132,0,20,0,1,1,5,2,
44,12388,6,Normal,2,1,1,0,0,35,0,1,1,0,0,2,2,4,0,0,10,0,0,0,0,39,35,8,1,0,0,5,2,party wiped
45,12389,1,Normal,25,3,3,3,0,27,27,0,0,60,0,1,1,5,8,2,15,3,3,0,0,84,0,21,0,1,1,4,1,floor1_town
45,12389,2,Normal,29,3,3,3,0,27,20,0,2,60,0,1,2,3,3,3,12,0,0,0,0,84,28,18,0,1,1,4,1,+1 levelup
45,12389,3,Normal,27,3,3,3,0,20,36,2,2,40,0,2,2,5,0,0,9,0,0,0,0,100,-16,13,0,1,1,4,1,
45,12389,4,Normal,28,3,3,3,0,36,25,2,2,40,0,2,2,8,0,0,1,0,0,0,0,100,11,19,0,1,1,4,1,
45,12389,5,Normal,5,1,1,0,0,25,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,24,25,6,1,0,0,4,1,party wiped
46,12390,1,Normal,34,3,3,3,0,27,27,0,0,60,0,1,1,5,6,1,15,3,3,0,0,84,0,18,0,1,1,4,1,floor1_town
46,12390,2,Normal,34,4,4,4,0,27,35,0,2,80,0,1,2,1,3,3,16,0,0,0,0,112,0,16,0,1,1,4,1,+1 levelup
46,12390,3,Normal,30,4,4,4,0,35,16,2,2,60,0,2,2,8,0,0,8,0,0,0,0,150,19,20,0,1,1,4,2,
46,12390,4,Normal,25,3,3,3,0,16,21,2,2,0,0,2,2,3,0,0,5,0,0,0,0,88,-5,14,0,1,1,4,2,
46,12390,5,Normal,15,2,2,1,0,21,0,2,2,20,0,2,2,7,0,0,0,0,0,0,0,76,21,18,1,0,0,4,2,party wiped
47,12391,1,Normal,26,3,3,3,0,27,27,0,0,60,0,1,1,6,6,1,15,3,3,0,0,84,0,18,0,1,1,4,1,floor1_town
47,12391,2,Normal,37,4,4,4,0,27,24,0,1,80,0,1,2,5,3,3,10,0,0,0,0,112,24,22,0,1,1,4,1,+1 levelup
47,12391,3,Normal,25,3,3,2,0,24,0,1,1,0,0,2,2,2,0,0,9,0,0,0,0,92,24,8,1,0,0,4,2,party wiped
48,12392,1,Normal,34,3,3,3,0,27,27,0,0,60,0,1,1,3,9,4,15,3,3,0,0,84,0,21,0,1,1,4,1,floor1_town
48,12392,2,Normal,29,4,4,4,0,27,23,0,2,80,0,1,2,3,3,3,13,0,0,0,0,112,12,16,0,1,1,4,1,+1 levelup
48,12392,3,Normal,17,2,2,1,0,23,0,2,2,20,0,2,2,3,0,0,12,0,0,0,0,68,23,7,1,0,0,4,2,party wiped
49,12393,1,Normal,27,1,1,1,0,27,27,0,0,20,0,1,1,1,3,0,15,3,3,0,0,28,0,5,0,1,1,2,1,floor1_town
49,12393,2,Normal,13,2,2,1,0,27,0,0,0,20,0,1,1,0,3,3,17,0,0,0,0,55,27,12,1,0,0,2,1,party wiped
50,12394,1,Normal,35,4,4,4,0,27,27,0,0,80,0,1,1,2,11,1,15,3,3,0,0,112,0,27,0,1,1,5,1,floor1_town
50,12394,2,Normal,34,2,2,2,0,27,34,0,2,40,0,1,2,1,3,1,15,0,2,0,0,56,0,8,0,1,1,5,1,+1 levelup
50,12394,3,Normal,31,3,3,3,0,34,34,2,2,60,0,2,2,7,0,2,9,0,0,0,0,106,0,17,0,1,1,5,2,
50,12394,4,Normal,27,4,4,4,0,34,34,2,2,40,0,2,2,10,0,0,0,0,0,0,0,144,0,27,0,1,1,5,1,
50,12394,5,Normal,4,1,1,0,0,34,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,13,34,3,1,0,0,5,1,party wiped
51,12395,1,Normal,28,2,2,2,0,27,27,0,0,40,0,1,1,2,6,4,15,3,3,0,0,56,0,20,0,1,1,3,1,floor1_town
51,12395,2,Normal,36,2,2,2,0,27,27,0,0,40,0,1,1,1,3,0,15,0,3,0,0,56,0,8,0,1,1,3,1,
51,12395,3,Normal,18,3,3,2,0,27,0,0,0,0,0,1,1,3,0,3,14,0,0,0,0,87,27,13,1,0,0,3,2,party wiped
52,12396,1,Normal,36,4,4,4,0,27,27,0,0,80,0,1,1,4,10,2,15,3,3,0,0,112,0,25,0,1,1,5,1,floor1_town
52,12396,2,Normal,40,4,4,4,0,27,35,0,2,80,0,1,2,6,3,3,9,0,0,0,0,112,0,27,0,1,1,5,1,+1 levelup
52,12396,3,Normal,39,2,2,2,0,35,35,2,2,60,0,2,2,7,0,0,4,0,0,0,0,106,0,15,0,1,1,5,2,
52,12396,4,Normal,37,5,5,2,2,35,0,2,2,60,0,2,2,5,0,0,0,0,0,0,0,97,35,13,1,0,0,5,1,party wiped; flee×2
53,12397,1,Normal,28,4,4,4,0,27,27,0,0,80,0,1,1,4,7,2,15,3,3,0,0,112,0,22,0,1,1,5,1,floor1_town
53,12397,2,Normal,31,2,2,2,0,27,35,0,2,40,0,1,2,3,3,2,14,0,1,0,0,56,0,13,0,1,1,5,1,+1 levelup
53,12397,3,Normal,35,3,3,3,0,35,17,2,2,60,0,2,2,5,0,1,11,0,0,0,0,106,18,17,0,1,1,5,2,
53,12397,4,Normal,28,4,4,4,0,17,35,2,2,60,0,2,2,9,0,0,3,0,0,0,0,150,-18,21,0,1,1,5,2,
53,12397,5,Normal,15,3,3,0,2,35,0,2,2,0,0,2,2,3,0,0,0,0,0,0,0,28,35,9,1,0,0,5,1,party wiped; flee×2
54,12398,1,Normal,37,2,2,2,0,27,27,0,0,40,0,1,1,1,2,0,15,3,3,0,0,56,0,11,0,1,1,3,1,floor1_town
54,12398,2,Normal,37,2,2,2,0,27,15,0,0,40,0,1,1,3,3,3,13,0,0,0,0,56,12,13,0,1,1,3,1,
54,12398,3,Normal,28,2,2,2,0,15,36,0,3,40,0,1,2,8,0,0,5,0,0,0,0,78,-12,18,0,1,1,3,2,+1 levelup
54,12398,4,Normal,5,1,1,0,0,36,0,3,3,0,0,2,2,2,0,0,3,0,0,0,0,13,36,4,1,0,0,3,2,party wiped
55,12399,1,Normal,29,3,3,3,0,27,27,0,0,60,0,1,1,0,7,1,15,3,3,0,0,84,0,14,0,1,1,4,1,floor1_town
55,12399,2,Normal,34,4,4,4,0,27,34,0,3,80,0,1,2,3,3,3,14,0,0,0,0,112,0,16,0,1,1,4,1,+1 levelup
55,12399,3,Normal,32,2,2,2,0,34,34,3,3,40,0,2,2,6,0,0,8,0,0,0,0,78,0,15,0,1,1,4,2,
55,12399,4,Normal,31,4,4,2,2,34,4,3,3,60,0,2,2,9,0,0,0,0,0,0,0,128,30,20,0,1,1,4,1,flee×2
55,12399,5,Normal,34,2,2,1,1,4,5,3,3,0,0,2,2,2,0,0,0,0,0,0,0,44,29,8,0,1,1,4,2,flee×1
55,12399,6,Normal,17,3,3,0,2,5,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,5,1,1,0,0,4,1,party wiped; flee×2
56,12400,1,Normal,37,5,5,5,0,27,35,0,2,100,0,1,2,5,11,5,15,3,3,0,0,140,0,31,0,1,1,6,1,floor1_town; +1 levelup
56,12400,2,Normal,37,3,3,3,0,35,35,2,2,60,0,2,2,0,3,1,17,0,2,0,0,84,0,9,0,1,1,6,1,
56,12400,3,Normal,22,4,4,3,0,35,0,2,2,40,0,2,2,4,0,2,15,0,0,0,0,144,35,19,1,0,0,6,2,party wiped
57,12401,1,Normal,30,6,6,6,0,27,34,0,1,120,0,1,2,2,7,0,15,3,3,0,0,168,8,20,0,1,1,7,1,floor1_town; +1 levelup
57,12401,2,Normal,29,4,4,4,0,34,23,1,1,80,0,2,2,5,3,3,12,0,0,0,0,112,11,27,0,1,1,7,1,
57,12401,3,Normal,32,1,1,1,0,23,23,1,1,0,0,2,2,0,0,0,12,0,0,0,0,22,0,2,0,1,1,7,1,
57,12401,4,Normal,35,4,4,4,0,23,22,1,1,60,0,2,2,5,0,0,8,0,0,0,0,128,1,14,0,1,1,7,1,
57,12401,5,Normal,4,1,1,0,0,22,0,1,1,0,0,2,2,0,0,0,9,0,0,0,0,0,22,1,1,0,0,7,2,party wiped
58,12402,1,Normal,38,6,6,6,0,27,35,0,1,120,0,1,2,5,13,2,15,3,3,0,0,168,0,30,0,1,1,7,1,floor1_town; +1 levelup
58,12402,2,Normal,35,1,1,1,0,35,35,1,1,20,0,2,2,0,3,1,17,0,2,0,0,28,0,5,0,1,1,7,1,
58,12402,3,Normal,26,2,2,2,0,35,35,1,1,40,0,2,2,5,0,2,14,0,0,0,0,100,0,15,0,1,1,7,2,
58,12402,4,Normal,39,6,6,6,0,35,24,1,1,100,0,2,2,13,0,0,1,0,0,0,0,250,11,39,0,1,1,7,2,
58,12402,5,Normal,32,3,3,2,1,24,2,1,3,20,0,2,3,1,0,0,0,0,0,0,0,72,41,6,0,1,1,7,2,+1 levelup; flee×1
58,12402,6,Normal,24,3,3,0,2,2,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,15,2,1,1,0,0,7,2,party wiped; flee×2
59,12403,1,Normal,30,1,1,1,0,27,27,0,0,20,0,1,1,0,2,0,15,3,3,0,0,28,0,4,0,1,1,2,1,floor1_town
59,12403,2,Normal,33,5,5,5,0,27,34,0,3,100,0,1,2,6,3,3,9,0,0,0,0,140,12,28,0,1,1,2,1,+1 levelup
59,12403,3,Normal,36,5,5,5,0,34,12,3,3,100,0,2,2,9,0,0,0,0,0,0,0,228,22,30,0,1,1,2,2,
59,12403,4,Normal,34,1,1,1,0,12,12,3,3,20,0,2,2,1,0,0,0,0,0,0,0,28,22,4,0,1,1,2,1,
59,12403,5,Normal,1,1,1,0,0,12,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,12,1,1,0,0,2,2,party wiped
60,12404,1,Normal,39,2,2,2,0,27,27,0,0,40,0,1,1,0,4,1,15,3,3,0,0,56,0,7,0,1,1,3,1,floor1_town
60,12404,2,Normal,33,5,5,5,0,27,35,0,2,100,0,1,2,5,3,3,12,0,0,0,0,140,12,24,0,1,1,3,1,+1 levelup
60,12404,3,Normal,25,3,3,3,0,35,23,2,2,60,0,2,2,3,0,0,10,0,0,0,0,106,12,11,0,1,1,3,1,
60,12404,4,Normal,25,2,2,2,0,23,14,2,2,60,0,2,2,4,0,0,8,0,0,0,0,84,9,10,0,1,1,3,2,
60,12404,5,Normal,30,3,3,3,0,14,17,2,2,20,0,2,2,2,0,0,6,0,0,0,0,94,-3,14,0,1,1,3,1,
60,12404,6,Normal,3,1,1,0,0,17,0,2,2,0,0,2,2,0,0,0,6,0,0,0,0,13,17,1,1,0,0,3,1,party wiped
61,12405,1,Normal,31,4,4,4,0,27,27,0,0,80,0,1,1,2,7,1,15,3,3,0,0,112,0,21,0,1,1,5,1,floor1_town
61,12405,2,Normal,40,4,4,4,0,27,16,0,3,80,0,1,2,2,3,3,13,0,0,0,0,112,18,16,0,1,1,5,1,+1 levelup
61,12405,3,Normal,30,3,3,3,0,16,22,3,3,20,0,2,2,4,0,0,11,0,0,0,0,94,-6,15,0,1,1,5,1,
61,12405,4,Normal,25,2,2,2,0,22,16,3,3,20,0,2,2,3,0,0,8,0,0,0,0,50,6,12,0,1,1,5,1,
61,12405,5,Normal,19,3,3,2,0,16,0,3,3,40,0,2,2,2,0,0,8,0,0,0,0,83,16,9,1,0,0,5,2,party wiped
62,12406,1,Normal,39,2,2,2,0,27,27,0,0,40,0,1,1,2,5,3,15,3,3,0,0,56,0,15,0,1,1,3,1,floor1_town
62,12406,2,Normal,26,2,2,1,0,27,0,0,0,20,0,1,1,2,3,3,14,0,0,0,0,42,27,14,1,0,0,3,1,party wiped
63,12407,1,Normal,32,4,4,4,0,27,27,0,0,80,0,1,1,6,11,2,15,3,3,0,0,112,0,25,0,1,1,5,1,floor1_town
63,12407,2,Normal,31,4,4,4,0,27,36,0,3,80,0,1,2,1,3,3,14,0,0,0,0,112,0,16,0,1,1,5,1,+1 levelup
63,12407,3,Normal,34,5,5,4,1,36,3,3,3,120,0,2,2,16,0,0,0,0,0,0,0,212,33,37,0,1,1,5,1,flee×1
63,12407,4,Normal,21,3,3,0,2,3,0,3,3,0,0,2,2,1,0,0,0,0,0,0,0,28,36,3,1,0,0,5,2,party wiped; flee×2
64,12408,1,Normal,40,5,5,5,0,27,34,0,1,100,0,1,2,4,10,3,15,3,3,0,0,140,12,29,0,1,1,6,1,floor1_town; +1 levelup
64,12408,2,Normal,34,5,5,5,0,34,34,1,1,100,0,2,2,2,3,3,15,0,0,0,0,140,0,19,0,1,1,6,1,
64,12408,3,Normal,4,1,1,0,0,34,0,1,1,0,0,2,2,4,0,0,11,0,0,0,0,12,34,6,1,0,0,6,2,party wiped
65,12409,1,Normal,33,3,3,3,0,27,27,0,0,60,0,1,1,1,7,2,15,3,3,0,0,84,0,16,0,1,1,4,1,floor1_town
65,12409,2,Normal,28,2,2,2,0,27,36,0,1,40,0,1,2,2,3,3,13,0,0,0,0,56,12,13,0,1,1,4,1,+1 levelup
65,12409,3,Normal,30,3,3,3,0,36,25,1,1,40,0,2,2,4,0,0,11,0,0,0,0,122,11,17,0,1,1,4,1,
65,12409,4,Normal,38,2,2,2,0,25,25,1,1,40,0,2,2,3,0,0,8,0,0,0,0,78,0,10,0,1,1,4,1,
65,12409,5,Normal,32,3,3,3,0,25,13,1,1,60,0,2,2,9,0,0,0,0,0,0,0,150,12,22,0,1,1,4,2,
65,12409,6,Normal,6,1,1,0,0,13,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,13,1,1,0,0,4,2,party wiped
66,12410,1,Normal,25,3,3,3,0,27,27,0,0,60,0,1,1,1,5,0,15,3,3,0,0,84,0,12,0,1,1,4,1,floor1_town
66,12410,2,Normal,15,3,3,2,0,27,0,0,2,40,0,1,2,4,3,3,11,0,0,0,0,68,36,16,1,0,0,4,1,party wiped; +1 levelup
67,12411,1,Normal,33,3,3,3,0,27,27,0,0,60,0,1,1,1,4,0,15,3,3,0,0,84,0,13,0,1,1,4,1,floor1_town
67,12411,2,Normal,28,1,1,1,0,27,27,0,0,20,0,1,1,0,2,0,17,1,3,0,0,28,0,3,0,1,1,4,1,
67,12411,3,Normal,17,2,2,1,0,27,0,0,0,0,0,1,1,3,1,3,14,0,0,0,0,71,27,10,1,0,0,4,2,party wiped
68,12412,1,Normal,26,3,3,3,0,27,27,0,0,60,0,1,1,2,8,0,15,3,3,0,0,84,0,13,0,1,1,4,1,floor1_town
68,12412,2,Normal,32,4,4,4,0,27,27,0,3,80,0,1,2,3,3,3,13,0,0,0,0,112,8,18,0,1,1,4,1,+1 levelup
68,12412,3,Normal,39,2,2,2,0,27,19,3,3,20,0,2,2,3,0,0,10,0,0,0,0,72,8,9,0,1,1,4,1,
68,12412,4,Normal,39,2,2,2,0,19,35,3,3,20,0,2,2,3,0,0,7,0,0,0,0,72,-16,9,0,1,1,4,1,
68,12412,5,Normal,38,3,3,3,0,35,35,3,3,40,0,2,2,4,0,0,5,0,0,0,0,78,0,15,0,1,1,4,1,
68,12412,6,Normal,34,3,3,3,0,35,35,3,3,40,0,2,2,3,0,0,2,0,0,0,0,78,0,12,0,1,1,4,1,
68,12412,7,Normal,27,3,3,1,2,35,2,3,3,20,0,2,2,2,0,0,0,0,0,0,0,78,33,8,0,1,1,4,2,flee×2
68,12412,8,Normal,13,3,3,0,2,2,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,4,1,party wiped; flee×2
69,12413,1,Normal,34,2,2,2,0,27,27,0,0,40,0,1,1,1,6,2,15,3,3,0,0,56,0,14,0,1,1,3,1,floor1_town
69,12413,2,Normal,33,3,3,3,0,27,35,0,2,60,0,1,2,4,3,3,11,0,0,0,0,84,0,16,0,1,1,3,1,+1 levelup
69,12413,3,Normal,27,2,2,2,0,35,24,2,2,60,0,2,2,4,0,0,9,0,0,0,0,84,11,12,0,1,1,3,2,
69,12413,4,Normal,10,2,2,1,0,24,0,2,2,20,0,2,2,9,0,0,0,0,0,0,0,68,24,16,1,0,0,3,2,party wiped
70,12414,1,Normal,26,4,4,4,0,27,27,0,0,80,0,1,1,6,10,2,15,3,3,0,0,112,0,27,0,1,1,5,1,floor1_town
70,12414,2,Normal,35,4,4,4,0,27,24,0,2,80,0,1,2,3,3,3,14,0,0,0,0,112,11,19,0,1,1,5,1,+1 levelup
70,12414,3,Normal,32,6,6,6,0,24,24,2,2,60,0,2,2,14,0,0,0,0,0,0,0,216,0,42,0,1,1,5,1,
70,12414,4,Normal,12,2,2,1,0,24,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,48,24,6,1,0,0,5,1,party wiped
71,12415,1,Normal,35,4,4,4,0,27,27,0,0,80,0,1,1,1,9,0,15,3,3,0,0,112,0,17,0,1,1,5,1,floor1_town
71,12415,2,Normal,34,4,4,4,0,27,34,0,3,80,0,1,2,1,3,3,15,0,0,0,0,112,0,17,0,1,1,5,1,+1 levelup
71,12415,3,Normal,30,2,2,2,0,34,16,3,3,40,0,2,2,4,0,0,11,0,0,0,0,56,18,13,0,1,1,5,1,
71,12415,4,Normal,40,6,6,6,0,16,1,3,6,100,0,2,3,12,0,0,0,0,0,0,0,206,35,32,0,1,1,5,1,+1 levelup
71,12415,5,Normal,25,3,3,0,2,1,0,6,6,0,0,3,3,1,0,0,0,0,0,0,0,26,34,2,1,0,0,5,1,party wiped; flee×2
72,12416,1,Normal,27,2,2,2,0,27,27,0,0,40,0,1,1,1,6,0,15,3,3,0,0,56,0,9,0,1,1,3,1,floor1_town
72,12416,2,Normal,40,5,5,5,0,27,35,0,2,100,0,1,2,8,3,3,8,0,0,0,0,140,0,26,0,1,1,3,1,+1 levelup
72,12416,3,Normal,39,3,3,3,0,35,24,2,2,40,0,2,2,7,0,0,2,0,0,0,0,144,11,19,0,1,1,3,2,
72,12416,4,Normal,26,3,3,3,0,24,21,2,2,20,0,2,2,4,0,0,0,0,0,0,0,94,3,13,0,1,1,3,1,
72,12416,5,Normal,5,1,1,0,0,21,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,13,21,1,1,0,0,3,2,party wiped
73,12417,1,Normal,35,5,5,5,0,27,34,0,1,100,0,1,2,3,9,0,15,3,3,0,0,140,0,21,0,1,1,6,1,floor1_town; +1 levelup
73,12417,2,Normal,35,4,4,4,0,34,23,1,1,80,0,2,2,1,3,3,14,0,0,0,0,112,11,13,0,1,1,6,1,
73,12417,3,Normal,18,2,2,1,0,23,0,1,1,0,0,2,2,1,0,0,14,0,0,0,0,49,23,4,1,0,0,6,2,party wiped
74,12418,1,Normal,28,4,4,4,0,27,27,0,0,80,0,1,1,6,9,2,15,3,3,0,0,112,0,26,0,1,1,5,1,floor1_town
74,12418,2,Normal,38,6,6,6,0,27,36,0,2,120,0,1,2,5,3,3,10,0,0,0,0,168,0,25,0,1,1,5,1,+1 levelup
74,12418,3,Normal,38,3,3,3,0,36,36,2,2,20,0,2,2,3,0,0,7,0,0,0,0,116,0,12,0,1,1,5,2,
74,12418,4,Normal,27,3,3,3,0,36,29,2,2,0,0,2,2,3,0,0,6,0,0,0,0,66,7,13,0,1,1,5,1,
74,12418,5,Normal,5,2,2,1,0,29,0,2,2,40,0,2,2,8,0,0,0,0,0,0,0,91,29,16,1,0,0,5,2,party wiped
75,12419,1,Normal,36,5,5,5,0,27,36,0,3,100,0,1,2,2,11,1,15,3,3,0,0,140,0,28,0,1,1,6,1,floor1_town; +1 levelup
75,12419,2,Normal,38,4,4,4,0,36,36,3,3,80,0,2,2,0,3,2,16,0,1,0,0,112,0,12,0,1,1,6,1,
75,12419,3,Normal,30,3,3,3,0,36,25,3,3,80,0,2,2,9,0,1,8,0,0,0,0,134,11,18,0,1,1,6,2,
75,12419,4,Normal,33,5,5,2,2,25,0,3,3,20,0,2,2,10,0,0,0,0,0,0,0,94,25,27,1,0,0,6,1,party wiped; flee×2
76,12420,1,Normal,28,4,4,4,0,27,27,0,0,80,0,1,1,6,4,0,15,3,3,0,0,112,0,21,0,1,1,5,1,floor1_town
76,12420,2,Normal,31,0,0,0,0,27,27,0,0,0,0,1,1,0,0,0,15,3,3,0,0,0,0,0,0,1,1,5,0,
76,12420,3,Normal,30,3,3,2,0,27,0,0,1,20,0,1,2,3,3,3,13,0,0,0,0,98,35,15,1,0,0,5,2,party wiped; +1 levelup
77,12421,1,Normal,37,4,4,4,0,27,27,0,0,80,0,1,1,1,9,3,15,3,3,0,0,112,0,21,0,1,1,5,1,floor1_town
77,12421,2,Normal,38,5,5,5,0,27,35,0,2,100,0,1,2,0,3,0,16,0,3,0,0,140,0,15,0,1,1,5,1,+1 levelup
77,12421,3,Normal,29,3,3,3,0,35,24,2,2,100,0,2,2,9,0,3,7,0,0,0,0,162,11,22,0,1,1,5,2,
77,12421,4,Normal,38,3,3,3,0,24,27,2,3,60,0,2,3,2,0,0,6,0,0,0,0,106,21,11,0,1,1,5,2,+1 levelup
77,12421,5,Normal,33,2,2,2,0,27,19,3,3,20,0,3,3,0,0,0,8,0,0,0,0,50,8,3,0,1,1,5,1,
77,12421,6,Normal,34,4,4,4,0,19,43,3,3,80,0,3,3,7,0,0,1,0,0,0,0,178,-24,21,0,1,1,5,2,
77,12421,7,Normal,40,4,4,2,2,43,11,3,3,40,0,3,3,1,0,0,0,0,0,0,0,78,32,9,0,1,1,5,2,flee×2
77,12421,8,Normal,36,2,2,0,2,11,11,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,flee×2
77,12421,9,Normal,18,3,3,0,2,11,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,11,1,1,0,0,5,2,party wiped; flee×2
78,12422,1,Normal,29,4,4,4,0,27,27,0,0,80,0,1,1,7,10,5,15,3,3,0,0,112,0,29,0,1,1,5,1,floor1_town
78,12422,2,Normal,32,3,3,3,0,27,36,0,1,60,0,1,2,0,3,2,17,0,1,0,0,84,0,11,0,1,1,5,1,+1 levelup
78,12422,3,Normal,38,4,4,4,0,36,36,1,1,80,0,2,2,9,0,1,9,0,0,0,0,156,0,19,0,1,1,5,1,
78,12422,4,Normal,29,3,3,3,0,36,25,1,1,40,0,2,2,8,0,0,3,0,0,0,0,144,11,22,0,1,1,5,2,
78,12422,5,Normal,26,2,2,2,0,25,34,1,4,60,0,2,3,5,0,0,0,0,0,0,0,84,-2,13,0,1,1,5,1,+1 levelup
78,12422,6,Normal,37,3,3,1,2,34,11,4,4,20,0,3,3,0,0,0,0,0,0,0,0,28,23,4,0,1,1,5,1,flee×2
78,12422,7,Normal,17,3,3,0,2,11,0,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,11,2,1,0,0,5,1,party wiped; flee×2
79,12423,1,Normal,38,4,4,4,0,27,27,0,0,80,0,1,1,3,8,2,15,3,3,0,0,112,0,19,0,1,1,5,1,floor1_town
79,12423,2,Normal,27,3,3,3,0,27,19,0,2,60,0,1,2,3,3,3,13,0,0,0,0,84,28,19,0,1,1,5,1,+1 levelup
79,12423,3,Normal,30,5,5,5,0,19,28,2,2,80,0,2,2,6,0,0,8,0,0,0,0,156,-9,18,0,1,1,5,2,
79,12423,4,Normal,35,4,4,4,0,28,35,2,2,40,0,2,2,9,0,0,0,0,0,0,0,122,-7,21,0,1,1,5,1,
79,12423,5,Normal,5,1,1,0,0,35,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,24,35,3,1,0,0,5,2,party wiped
80,12424,1,Normal,30,4,4,4,0,27,27,0,0,80,0,1,1,5,10,1,15,3,3,0,0,112,0,24,0,1,1,5,1,floor1_town
80,12424,2,Normal,33,5,5,5,0,27,22,0,3,100,0,1,2,5,3,3,11,0,0,0,0,140,14,27,0,1,1,5,1,+1 levelup
80,12424,3,Normal,26,5,5,4,0,22,0,3,3,80,0,2,2,12,0,0,0,0,0,0,0,178,22,30,1,0,0,5,2,party wiped
81,12425,1,Normal,38,4,4,4,0,27,27,0,0,80,0,1,1,5,9,4,15,3,3,0,0,112,0,26,0,1,1,5,1,floor1_town
81,12425,2,Normal,35,4,4,4,0,27,25,0,3,80,0,1,2,3,3,3,13,0,0,0,0,112,11,18,0,1,1,5,1,+1 levelup
81,12425,3,Normal,39,4,4,4,0,25,20,3,3,20,0,2,2,2,0,0,12,0,0,0,0,94,5,12,0,1,1,5,1,
81,12425,4,Normal,40,2,2,2,0,20,20,3,3,40,0,2,2,10,0,0,4,0,0,0,0,100,0,18,0,1,1,5,2,
81,12425,5,Normal,35,3,3,3,0,20,29,3,3,40,0,2,2,1,0,0,3,0,0,0,0,78,-9,7,0,1,1,5,1,
81,12425,6,Normal,39,4,4,2,2,29,7,3,3,20,0,2,2,3,0,0,0,0,0,0,0,50,22,10,0,1,1,5,1,flee×2
81,12425,7,Normal,20,3,3,0,2,7,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,17,7,1,1,0,0,5,2,party wiped; flee×2
82,12426,1,Normal,31,2,2,2,0,27,27,0,0,40,0,1,1,1,4,0,15,3,3,0,0,56,0,8,0,1,1,3,1,floor1_town
82,12426,2,Normal,30,3,3,3,0,27,34,0,1,60,0,1,2,3,2,0,12,1,3,0,0,84,0,11,0,1,1,3,1,+1 levelup
82,12426,3,Normal,26,4,4,4,0,34,16,1,1,40,0,2,2,5,1,3,7,0,0,0,0,144,18,17,0,1,1,3,1,
82,12426,4,Normal,39,2,2,2,0,16,34,1,1,60,0,2,2,4,0,0,5,0,0,0,0,84,-18,9,0,1,1,3,1,
82,12426,5,Normal,36,3,3,3,0,34,22,1,1,40,0,2,2,4,0,0,3,0,0,0,0,122,12,15,0,1,1,3,1,
82,12426,6,Normal,23,4,4,1,2,22,0,1,1,40,0,2,2,3,0,0,0,0,0,0,0,56,22,8,1,0,0,3,2,party wiped; flee×2
83,12427,1,Normal,39,3,3,3,0,27,27,0,0,60,0,1,1,3,6,0,15,3,3,0,0,84,0,13,0,1,1,4,1,floor1_town
83,12427,2,Normal,31,3,3,3,0,27,35,0,1,60,0,1,2,3,3,2,14,0,1,0,0,84,0,13,0,1,1,4,1,+1 levelup
