run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,medicinal_herb_use_count,potion_use_count,dawn_chalice_use_count,medicinal_herb_remain_after,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,floor1_town_uses_cumulative,notes
27,12371,2,Normal,39,5,5,5,0,27,18,0,2,100,0,1,2,2,3,3,16,0,0,0,0,140,18,26,0,1,1,5,+1 levelup
27,12371,3,Normal,26,3,3,3,0,18,36,2,2,60,0,2,2,3,0,0,16,0,0,0,0,84,-18,11,0,1,1,5,
27,12371,4,Normal,40,4,4,4,0,36,36,2,3,80,0,2,3,4,0,0,15,0,0,0,0,112,17,18,0,1,1,5,+1 levelup
27,12371,5,Normal,31,5,5,5,0,36,36,3,3,100,0,3,3,3,0,0,15,0,0,0,0,140,0,17,0,1,1,5,
27,12371,6,Normal,31,3,3,3,0,36,22,3,3,60,0,3,3,2,0,0,13,0,0,0,0,84,14,12,0,1,1,5,
27,12371,7,Normal,31,4,4,4,0,22,44,3,3,80,0,3,3,3,0,0,10,0,0,0,0,112,-22,15,0,1,1,5,
27,12371,8,Normal,39,6,6,6,0,44,23,3,6,120,0,3,4,1,0,0,9,0,0,0,0,168,46,18,0,1,1,5,+1 levelup
27,12371,9,Normal,33,4,4,4,0,23,49,6,6,80,0,4,4,2,0,0,7,0,0,0,0,112,-26,9,0,1,1,5,
27,12371,10,Normal,34,5,5,5,0,49,53,6,6,100,0,4,4,1,0,0,6,0,0,0,0,140,-4,14,0,1,1,5,
28,12372,1,Normal,27,3,3,3,0,27,27,0,0,60,0,1,1,2,9,3,15,3,3,0,0,84,0,19,0,1,1,4,floor1_town
28,12372,2,Normal,29,2,2,2,0,27,35,0,1,40,0,1,2,4,3,3,14,0,0,0,0,56,0,14,0,1,1,4,+1 levelup
28,12372,3,Normal,38,1,1,1,0,35,24,1,1,20,0,2,2,0,0,0,17,0,0,0,0,28,11,2,0,1,1,4,
28,12372,4,Normal,37,6,6,6,0,24,35,1,1,120,0,2,2,8,0,0,12,0,0,0,0,168,-11,23,0,1,1,4,
28,12372,5,Normal,35,7,7,7,0,35,27,1,2,140,0,2,3,5,0,0,10,0,0,0,0,196,16,23,0,1,1,4,+1 levelup
28,12372,6,Normal,25,2,2,2,0,27,29,2,2,40,0,3,3,1,0,0,9,0,0,0,0,56,-2,8,0,1,1,4,
28,12372,7,Normal,37,5,5,5,0,29,29,2,2,100,0,3,3,4,0,0,5,0,0,0,0,140,0,19,0,1,1,4,
28,12372,8,Normal,27,1,1,1,0,29,21,2,2,20,0,3,3,1,0,0,4,0,0,0,0,28,8,8,0,1,1,4,
28,12372,9,Normal,38,5,5,5,0,21,26,2,3,100,0,3,4,3,0,0,1,0,0,0,0,140,12,18,0,1,1,4,+1 levelup
28,12372,10,Normal,38,4,4,4,0,26,11,3,3,80,0,4,4,1,0,0,0,0,0,0,0,112,15,10,0,1,1,4,
29,12373,1,Normal,36,2,2,2,0,27,27,0,0,40,0,1,1,3,6,1,15,3,3,0,0,56,0,14,0,1,1,3,floor1_town
29,12373,2,Normal,27,5,5,4,0,27,0,0,3,80,0,1,2,5,3,3,13,0,0,0,0,138,35,24,1,0,0,3,party wiped; +1 levelup
30,12374,1,Normal,28,3,3,3,0,27,27,0,0,60,0,1,1,5,8,3,15,3,3,0,0,84,12,24,0,1,1,4,floor1_town
30,12374,2,Normal,39,4,4,4,0,27,17,0,3,80,0,1,2,6,3,3,12,0,0,0,0,112,18,21,0,1,1,4,+1 levelup
30,12374,3,Normal,35,5,5,5,0,17,17,3,3,100,0,2,2,5,0,0,10,0,0,0,0,140,0,18,0,1,1,4,
30,12374,4,Normal,25,3,3,3,0,17,42,3,6,60,0,2,3,2,0,0,11,0,0,0,0,84,-18,7,0,1,1,4,+1 levelup
30,12374,5,Normal,27,2,2,2,0,42,42,6,6,40,0,3,3,1,0,0,13,0,0,0,0,56,0,5,0,1,1,4,
30,12374,6,Normal,36,4,4,4,0,42,42,6,6,80,0,3,3,3,0,0,10,0,0,0,0,112,0,15,0,1,1,4,
30,12374,7,Normal,40,6,6,6,0,42,42,6,6,120,0,3,3,5,0,0,5,0,0,0,0,168,0,20,0,1,1,4,
30,12374,8,Normal,38,5,5,5,0,42,29,6,9,100,0,3,4,0,0,0,5,0,0,0,0,140,39,12,0,1,1,4,+1 levelup
30,12374,9,Normal,30,6,6,6,0,29,33,9,9,120,0,4,4,3,0,0,2,0,0,0,0,168,-4,21,0,1,1,4,
30,12374,10,Normal,38,5,5,5,0,33,34,9,9,100,0,4,4,2,0,0,0,0,0,0,0,140,-1,19,0,1,1,4,
31,12375,1,Normal,36,3,3,3,0,27,27,0,0,60,0,1,1,6,6,1,15,3,3,0,0,84,0,18,0,1,1,4,floor1_town
31,12375,2,Normal,39,4,4,4,0,27,35,0,1,80,0,1,2,3,3,2,15,0,1,0,0,112,0,18,0,1,1,4,+1 levelup
31,12375,3,Normal,32,4,4,3,0,35,0,1,1,60,0,2,2,4,0,1,14,0,0,0,0,84,35,17,1,0,0,4,party wiped
32,12376,1,Normal,29,5,5,5,0,27,35,0,2,100,0,1,2,1,12,3,15,3,3,0,0,140,0,25,0,1,1,6,floor1_town; +1 levelup
32,12376,2,Normal,31,2,2,2,0,35,35,2,2,40,0,2,2,0,3,0,18,0,3,0,0,56,0,8,0,1,1,6,
32,12376,3,Normal,16,2,2,1,0,35,0,2,2,20,0,2,2,1,0,3,20,0,0,0,0,28,35,11,1,0,0,6,party wiped
33,12377,1,Normal,37,5,5,5,0,27,35,0,3,100,0,1,2,5,12,2,15,3,3,0,0,140,0,29,0,1,1,6,floor1_town; +1 levelup
33,12377,2,Normal,27,2,2,2,0,35,35,3,3,40,0,2,2,0,1,0,18,2,3,0,0,56,0,6,0,1,1,6,
33,12377,3,Normal,34,4,4,4,0,35,24,3,3,80,0,2,2,1,2,3,20,0,0,0,0,112,11,14,0,1,1,6,
33,12377,4,Normal,29,3,3,3,0,24,24,3,3,60,0,2,2,4,0,0,19,0,0,0,0,84,0,14,0,1,1,6,
33,12377,5,Normal,40,4,4,4,0,24,28,3,5,80,0,2,3,2,0,0,20,0,0,0,0,112,21,13,0,1,1,6,+1 levelup
33,12377,6,Normal,40,4,4,4,0,28,44,5,5,80,0,3,3,3,0,0,17,0,0,0,0,112,-16,13,0,1,1,6,
33,12377,7,Normal,26,3,3,3,0,44,44,5,5,60,0,3,3,2,0,0,15,0,0,0,0,84,0,10,0,1,1,6,
33,12377,8,Normal,34,5,5,5,0,44,52,5,7,100,0,3,4,2,0,0,13,0,0,0,0,140,23,14,0,1,1,6,+1 levelup
33,12377,9,Normal,25,3,3,3,0,52,40,7,7,60,0,4,4,2,0,0,11,0,0,0,0,84,12,12,0,1,1,6,
33,12377,10,Normal,39,6,6,6,0,40,38,7,7,120,0,4,4,2,0,0,9,0,0,0,0,168,2,16,0,1,1,6,
34,12378,1,Normal,29,3,3,3,0,27,27,0,0,60,0,1,1,3,8,0,15,3,3,0,0,84,0,16,0,1,1,4,floor1_town
34,12378,2,Normal,39,4,4,4,0,27,18,0,3,80,0,1,2,3,3,3,15,0,0,0,0,112,18,17,0,1,1,4,+1 levelup
34,12378,3,Normal,8,1,1,0,0,18,0,3,3,0,0,2,2,1,0,0,17,0,0,0,0,13,18,3,1,0,0,4,party wiped
35,12379,1,Normal,38,3,3,3,0,27,27,0,0,60,0,1,1,3,4,0,15,3,3,0,0,84,0,18,0,1,1,4,floor1_town
35,12379,2,Normal,24,4,4,3,0,27,0,0,3,60,0,1,2,2,3,3,16,0,0,0,0,102,35,16,1,0,0,4,party wiped; +1 levelup
36,12380,1,Normal,30,3,3,3,0,27,27,0,0,60,0,1,1,7,5,1,15,3,3,0,0,84,0,18,0,1,1,4,floor1_town
36,12380,2,Normal,32,5,5,5,0,27,36,0,1,100,0,1,2,7,3,3,11,0,0,0,0,140,0,22,0,1,1,4,+1 levelup
36,12380,3,Normal,9,1,1,0,0,36,0,1,1,0,0,2,2,0,0,0,14,0,0,0,0,26,36,2,1,0,0,4,party wiped
37,12381,1,Normal,38,7,7,7,0,27,36,0,2,140,0,1,2,4,14,5,15,3,3,0,0,196,0,37,0,1,1,8,floor1_town; +1 levelup
37,12381,2,Normal,34,4,4,4,0,36,24,2,2,80,0,2,2,0,3,3,18,0,0,0,0,112,12,18,0,1,1,8,
37,12381,3,Normal,31,6,6,6,0,24,43,2,4,120,0,2,3,7,0,0,14,0,0,0,0,168,-12,25,0,1,1,8,+1 levelup
37,12381,4,Normal,35,5,5,5,0,43,32,4,4,100,0,3,3,2,0,0,15,0,0,0,0,140,11,16,0,1,1,8,
37,12381,5,Normal,36,3,3,3,0,32,43,4,4,60,0,3,3,3,0,0,15,0,0,0,0,84,-11,12,0,1,1,8,
37,12381,6,Normal,28,3,3,3,0,43,32,4,4,60,0,3,3,1,0,0,14,0,0,0,0,84,11,8,0,1,1,8,
37,12381,7,Normal,27,4,4,4,0,32,32,4,6,80,0,3,4,2,0,0,12,0,0,0,0,112,8,12,0,1,1,8,+1 levelup
37,12381,8,Normal,40,4,4,4,0,32,24,6,6,80,0,4,4,2,0,0,10,0,0,0,0,112,8,18,0,1,1,8,
37,12381,9,Normal,32,5,5,5,0,24,38,6,6,100,0,4,4,2,0,0,8,0,0,0,0,140,-14,12,0,1,1,8,
37,12381,10,Normal,39,4,4,4,0,38,33,6,6,80,0,4,4,2,0,0,6,0,0,0,0,112,5,13,0,1,1,8,
38,12382,1,Normal,31,3,3,3,0,27,27,0,0,60,0,1,1,2,9,4,15,3,3,0,0,84,0,21,0,1,1,4,floor1_town
38,12382,2,Normal,26,3,3,3,0,27,17,0,3,60,0,1,2,3,3,3,15,0,0,0,0,84,19,17,0,1,1,4,+1 levelup
38,12382,3,Normal,33,2,2,2,0,17,36,3,3,40,0,2,2,3,0,0,15,0,0,0,0,56,-19,8,0,1,1,4,
38,12382,4,Normal,28,4,4,4,0,36,25,3,3,80,0,2,2,7,0,0,11,0,0,0,0,112,11,24,0,1,1,4,
38,12382,5,Normal,37,6,6,6,0,25,18,3,5,120,0,2,3,4,0,0,10,0,0,0,0,168,16,21,0,1,1,4,+1 levelup
38,12382,6,Normal,34,4,4,4,0,18,43,5,5,80,0,3,3,3,0,0,7,0,0,0,0,112,-25,13,0,1,1,4,
38,12382,7,Normal,32,3,3,3,0,43,31,5,5,60,0,3,3,1,0,0,6,0,0,0,0,84,12,9,0,1,1,4,
38,12382,8,Normal,39,5,5,5,0,31,52,5,6,100,0,3,4,3,0,0,3,0,0,0,0,140,4,20,0,1,1,4,+1 levelup
38,12382,9,Normal,29,3,3,3,0,52,32,6,6,60,0,4,4,2,0,0,1,0,0,0,0,84,20,12,0,1,1,4,
38,12382,10,Normal,34,4,4,3,1,32,13,6,6,60,0,4,4,1,0,0,0,0,0,0,0,84,19,10,0,1,1,4,flee×1
39,12383,1,Normal,39,2,2,2,0,27,27,0,0,40,0,1,1,2,4,1,15,3,3,0,0,56,0,12,0,1,1,3,floor1_town
39,12383,2,Normal,37,4,4,4,0,27,23,0,2,80,0,1,2,6,3,3,12,0,0,0,0,112,13,28,0,1,1,3,+1 levelup
39,12383,3,Normal,27,2,2,2,0,23,27,2,2,40,0,2,2,4,0,0,11,0,0,0,0,56,-4,12,0,1,1,3,
39,12383,4,Normal,26,3,3,3,0,27,36,2,2,60,0,2,2,3,0,0,11,0,0,0,0,84,-9,12,0,1,1,3,
39,12383,5,Normal,3,1,1,0,0,36,0,2,2,0,0,2,2,0,0,0,14,0,0,0,0,26,36,4,1,0,0,3,party wiped
40,12384,1,Normal,32,4,4,4,0,27,27,0,0,80,0,1,1,3,9,1,15,3,3,0,0,112,0,22,0,1,1,5,floor1_town
40,12384,2,Normal,26,4,4,4,0,27,34,0,2,80,0,1,2,0,3,3,18,0,0,0,0,112,0,16,0,1,1,5,+1 levelup
40,12384,3,Normal,31,2,2,2,0,34,34,2,2,40,0,2,2,3,0,0,18,0,0,0,0,56,0,11,0,1,1,5,
40,12384,4,Normal,31,3,3,3,0,34,23,2,2,60,0,2,2,5,0,0,16,0,0,0,0,84,11,16,0,1,1,5,
40,12384,5,Normal,25,5,5,5,0,23,41,2,4,100,0,2,3,3,0,0,16,0,0,0,0,140,0,14,0,1,1,5,+1 levelup
40,12384,6,Normal,37,5,5,5,0,41,41,4,4,100,0,3,3,2,0,0,14,0,0,0,0,140,0,17,0,1,1,5,
40,12384,7,Normal,39,4,4,4,0,41,23,4,4,80,0,3,3,1,0,0,13,0,0,0,0,112,18,15,0,1,1,5,
40,12384,8,Normal,29,3,3,3,0,23,49,4,7,60,0,3,4,4,0,0,9,0,0,0,0,84,-16,16,0,1,1,5,+1 levelup
40,12384,9,Normal,37,3,3,3,0,49,41,7,7,60,0,4,4,0,0,0,9,0,0,0,0,84,8,4,0,1,1,5,
40,12384,10,Normal,26,2,2,2,0,41,28,7,7,40,0,4,4,0,0,0,9,0,0,0,0,56,13,4,0,1,1,5,
41,12385,1,Normal,40,6,6,6,0,27,34,0,2,120,0,1,2,4,9,1,15,3,3,0,0,168,0,26,0,1,1,7,floor1_town; +1 levelup
41,12385,2,Normal,35,4,4,4,0,34,16,2,2,80,0,2,2,2,3,3,16,0,0,0,0,112,18,17,0,1,1,7,
41,12385,3,Normal,39,3,3,3,0,16,34,2,2,60,0,2,2,5,0,0,14,0,0,0,0,84,-18,13,0,1,1,7,
41,12385,4,Normal,35,4,4,4,0,34,27,2,3,80,0,2,3,3,0,0,14,0,0,0,0,112,27,17,0,1,1,7,+1 levelup
41,12385,5,Normal,28,4,4,4,0,27,26,3,3,80,0,3,3,4,0,0,13,0,0,0,0,112,1,18,0,1,1,7,
41,12385,6,Normal,30,5,5,5,0,26,33,3,3,100,0,3,3,5,0,0,8,0,0,0,0,140,-7,24,0,1,1,7,
41,12385,7,Normal,26,3,3,3,0,33,20,3,3,60,0,3,3,2,0,0,6,0,0,0,0,84,13,10,0,1,1,7,
41,12385,8,Normal,36,3,3,3,0,20,21,3,5,60,0,3,4,1,0,0,5,0,0,0,0,84,18,10,0,1,1,7,+1 levelup
41,12385,9,Normal,31,3,3,3,0,21,20,5,5,60,0,4,4,1,0,0,4,0,0,0,0,84,1,8,0,1,1,7,
41,12385,10,Normal,26,3,3,3,0,20,20,5,5,60,0,4,4,3,0,0,1,0,0,0,0,84,0,12,0,1,1,7,
42,12386,1,Normal,32,4,4,4,0,27,27,0,0,80,0,1,1,1,9,2,15,3,3,0,0,112,0,18,0,1,1,5,floor1_town
42,12386,2,Normal,32,4,4,4,0,27,35,0,2,80,0,1,2,5,3,3,13,0,0,0,0,112,0,24,0,1,1,5,+1 levelup
42,12386,3,Normal,31,5,5,5,0,35,17,2,2,100,0,2,2,5,0,0,11,0,0,0,0,140,18,21,0,1,1,5,
42,12386,4,Normal,34,6,6,6,0,17,43,2,4,120,0,2,3,5,0,0,9,0,0,0,0,168,-9,28,0,1,1,5,+1 levelup
42,12386,5,Normal,31,2,2,2,0,43,27,4,4,40,0,3,3,0,0,0,12,0,0,0,0,56,16,5,0,1,1,5,
42,12386,6,Normal,30,4,4,4,0,27,19,4,4,80,0,3,3,2,0,0,10,0,0,0,0,112,8,15,0,1,1,5,
42,12386,7,Normal,31,5,5,5,0,19,50,4,5,100,0,3,4,5,0,0,5,0,0,0,0,140,-10,28,0,1,1,5,+1 levelup
42,12386,8,Normal,30,2,2,2,0,50,38,5,5,40,0,4,4,0,0,0,5,0,0,0,0,56,12,5,0,1,1,5,
42,12386,9,Normal,28,3,3,3,0,38,26,5,5,60,0,4,4,0,0,0,5,0,0,0,0,84,12,6,0,1,1,5,
42,12386,10,Normal,40,4,4,4,0,26,42,5,5,80,0,4,4,2,0,0,3,0,0,0,0,112,-16,12,0,1,1,5,
43,12387,1,Normal,25,5,5,5,0,27,35,0,2,100,0,1,2,5,12,5,15,3,3,0,0,140,0,32,0,1,1,6,floor1_town; +1 levelup
43,12387,2,Normal,31,3,3,3,0,35,24,2,2,60,0,2,2,1,3,3,17,0,0,0,0,84,11,14,0,1,1,6,
43,12387,3,Normal,7,1,1,0,0,24,0,2,2,0,0,2,2,0,0,0,20,0,0,0,0,0,24,2,1,0,0,6,party wiped
44,12388,1,Normal,33,4,4,4,0,27,27,0,0,80,0,1,1,4,9,0,15,3,3,0,0,112,0,20,0,1,1,5,floor1_town
44,12388,2,Normal,39,4,4,4,0,27,20,0,2,80,0,1,2,0,3,3,18,0,0,0,0,112,16,19,0,1,1,5,+1 levelup
44,12388,3,Normal,36,3,3,3,0,20,27,2,2,60,0,2,2,2,0,0,19,0,0,0,0,84,-7,7,0,1,1,5,
44,12388,4,Normal,33,0,0,0,0,27,27,2,2,0,0,2,2,0,0,0,22,0,0,0,0,0,0,0,0,1,1,5,
44,12388,5,Normal,39,5,5,5,0,27,30,2,4,100,0,2,3,3,0,0,22,0,0,0,0,140,14,19,0,1,1,5,+1 levelup
44,12388,6,Normal,26,2,2,2,0,30,35,4,4,40,0,3,3,1,0,0,21,0,0,0,0,56,-5,6,0,1,1,5,
44,12388,7,Normal,30,4,4,4,0,35,35,4,4,80,0,3,3,2,0,0,19,0,0,0,0,112,0,11,0,1,1,5,
44,12388,8,Normal,27,4,4,4,0,35,44,4,4,80,0,3,3,4,0,0,15,0,0,0,0,112,-9,22,0,1,1,5,
44,12388,9,Normal,26,1,1,1,0,44,35,4,4,20,0,3,3,0,0,0,15,0,0,0,0,28,9,2,0,1,1,5,
44,12388,10,Normal,30,3,3,3,0,35,52,4,5,60,0,3,4,1,0,0,14,0,0,0,0,84,-9,8,0,1,1,5,+1 levelup
45,12389,1,Normal,25,3,3,3,0,27,27,0,0,60,0,1,1,5,8,2,15,3,3,0,0,84,0,21,0,1,1,4,floor1_town
45,12389,2,Normal,28,2,2,2,0,27,35,0,3,40,0,1,2,1,3,3,17,0,0,0,0,56,0,15,0,1,1,4,+1 levelup
45,12389,3,Normal,36,2,2,2,0,35,35,3,3,40,0,2,2,1,0,0,19,0,0,0,0,56,0,4,0,1,1,4,
45,12389,4,Normal,37,5,5,5,0,35,17,3,3,100,0,2,2,5,0,0,17,0,0,0,0,140,18,17,0,1,1,4,
45,12389,5,Normal,1,1,1,0,0,17,0,3,3,0,0,2,2,1,0,0,19,0,0,0,0,13,17,3,1,0,0,4,party wiped
46,12390,1,Normal,34,3,3,3,0,27,27,0,0,60,0,1,1,5,6,1,15,3,3,0,0,84,0,18,0,1,1,4,floor1_town
46,12390,2,Normal,38,5,5,5,0,27,35,0,2,100,0,1,2,4,3,3,14,0,0,0,0,140,0,21,0,1,1,4,+1 levelup
46,12390,3,Normal,34,4,4,4,0,35,17,2,2,80,0,2,2,3,0,0,14,0,0,0,0,112,18,16,0,1,1,4,
46,12390,4,Normal,28,3,3,3,0,17,43,2,5,60,0,2,3,4,0,0,13,0,0,0,0,84,-18,10,0,1,1,4,+1 levelup
46,12390,5,Normal,40,3,3,3,0,43,43,5,5,60,0,3,3,2,0,0,14,0,0,0,0,84,0,13,0,1,1,4,
46,12390,6,Normal,35,3,3,3,0,43,20,5,5,60,0,3,3,2,0,0,12,0,0,0,0,84,23,13,0,1,1,4,
46,12390,7,Normal,34,3,3,3,0,20,43,5,5,60,0,3,3,3,0,0,9,0,0,0,0,84,-23,11,0,1,1,4,
46,12390,8,Normal,37,4,4,4,0,43,34,5,5,80,0,3,3,2,0,0,7,0,0,0,0,112,9,11,0,1,1,4,
46,12390,9,Normal,39,4,4,4,0,34,36,5,8,80,0,3,4,1,0,0,6,0,0,0,0,112,16,15,0,1,1,4,+1 levelup
46,12390,10,Normal,27,5,5,5,0,36,24,8,8,100,0,4,4,1,0,0,5,0,0,0,0,140,12,12,0,1,1,4,
47,12391,1,Normal,26,3,3,3,0,27,27,0,0,60,0,1,1,6,6,1,15,3,3,0,0,84,0,18,0,1,1,4,floor1_town
47,12391,2,Normal,28,4,4,4,0,27,22,0,1,80,0,1,2,0,3,3,18,0,0,0,0,112,14,16,0,1,1,4,+1 levelup
47,12391,3,Normal,32,3,3,3,0,22,22,1,1,60,0,2,2,3,0,0,18,0,0,0,0,84,0,10,0,1,1,4,
47,12391,4,Normal,34,6,6,6,0,22,35,1,3,120,0,2,3,7,0,0,14,0,0,0,0,168,4,31,0,1,1,4,+1 levelup
47,12391,5,Normal,25,2,2,2,0,35,30,3,3,40,0,3,3,2,0,0,15,0,0,0,0,56,5,9,0,1,1,4,
47,12391,6,Normal,30,5,5,5,0,30,30,3,3,100,0,3,3,5,0,0,10,0,0,0,0,140,0,24,0,1,1,4,
47,12391,7,Normal,26,4,4,4,0,30,21,3,3,80,0,3,3,2,0,0,8,0,0,0,0,112,9,11,0,1,1,4,
47,12391,8,Normal,29,2,2,2,0,21,24,3,3,40,0,3,3,2,0,0,6,0,0,0,0,56,-3,10,0,1,1,4,
47,12391,9,Normal,39,4,4,4,0,24,34,3,4,80,0,3,4,1,0,0,5,0,0,0,0,112,17,11,0,1,1,4,+1 levelup
47,12391,10,Normal,36,3,3,3,0,34,35,4,4,60,0,4,4,2,0,0,3,0,0,0,0,84,-1,13,0,1,1,4,
48,12392,1,Normal,34,3,3,3,0,27,27,0,0,60,0,1,1,3,9,4,15,3,3,0,0,84,0,21,0,1,1,4,floor1_town
48,12392,2,Normal,30,4,4,4,0,27,35,0,2,80,0,1,2,3,3,3,15,0,0,0,0,112,0,16,0,1,1,4,+1 levelup
48,12392,3,Normal,40,5,5,5,0,35,23,2,2,100,0,2,2,4,0,0,14,0,0,0,0,140,12,20,0,1,1,4,
48,12392,4,Normal,39,3,3,3,0,23,43,2,4,60,0,2,3,3,0,0,14,0,0,0,0,84,0,14,0,1,1,4,+1 levelup
48,12392,5,Normal,26,2,2,2,0,43,43,4,4,40,0,3,3,3,0,0,14,0,0,0,0,56,0,11,0,1,1,4,
48,12392,6,Normal,26,2,2,2,0,43,43,4,4,40,0,3,3,3,0,0,11,0,0,0,0,56,0,10,0,1,1,4,
48,12392,7,Normal,38,2,2,2,0,43,27,4,4,40,0,3,3,2,0,0,9,0,0,0,0,56,16,8,0,1,1,4,
48,12392,8,Normal,36,3,3,3,0,27,21,4,4,60,0,3,3,2,0,0,7,0,0,0,0,84,6,9,0,1,1,4,
48,12392,9,Normal,36,4,4,4,0,21,31,4,4,80,0,3,3,3,0,0,4,0,0,0,0,112,-10,16,0,1,1,4,
48,12392,10,Normal,30,3,3,3,0,31,29,4,6,60,0,3,4,2,0,0,2,0,0,0,0,84,11,11,0,1,1,4,+1 levelup
49,12393,1,Normal,27,1,1,1,0,27,27,0,0,20,0,1,1,1,3,0,15,3,3,0,0,28,0,5,0,1,1,2,floor1_town
49,12393,2,Normal,37,3,3,2,0,27,0,0,0,40,0,1,1,2,3,3,16,0,0,0,0,56,27,13,1,0,0,2,party wiped
50,12394,1,Normal,35,4,4,4,0,27,27,0,0,80,0,1,1,2,11,1,15,3,3,0,0,112,0,27,0,1,1,5,floor1_town
50,12394,2,Normal,35,4,4,4,0,27,34,0,3,80,0,1,2,3,3,3,15,0,0,0,0,112,0,19,0,1,1,5,+1 levelup
50,12394,3,Normal,32,4,4,4,0,34,16,3,3,80,0,2,2,2,0,0,16,0,0,0,0,112,18,11,0,1,1,5,
50,12394,4,Normal,8,2,2,1,0,16,0,3,3,20,0,2,2,1,0,0,18,0,0,0,0,41,16,7,1,0,0,5,party wiped
51,12395,1,Normal,28,2,2,2,0,27,27,0,0,40,0,1,1,2,6,4,15,3,3,0,0,56,0,20,0,1,1,3,floor1_town
51,12395,2,Normal,31,3,3,3,0,27,35,0,3,60,0,1,2,7,3,3,11,0,0,0,0,84,0,18,0,1,1,3,+1 levelup
51,12395,3,Normal,33,3,3,3,0,35,23,3,3,60,0,2,2,2,0,0,12,0,0,0,0,84,12,10,0,1,1,3,
51,12395,4,Normal,32,4,4,4,0,23,23,3,3,80,0,2,2,6,0,0,9,0,0,0,0,112,0,19,0,1,1,3,
51,12395,5,Normal,37,3,3,3,0,23,43,3,4,60,0,2,3,3,0,0,9,0,0,0,0,84,-12,11,0,1,1,3,+1 levelup
51,12395,6,Normal,29,4,4,4,0,43,21,4,4,80,0,3,3,3,0,0,6,0,0,0,0,112,22,18,0,1,1,3,
51,12395,7,Normal,36,4,4,4,0,21,26,4,4,80,0,3,3,5,0,0,1,0,0,0,0,112,-5,18,0,1,1,3,
51,12395,8,Normal,5,1,1,0,0,26,0,4,4,0,0,3,3,1,0,0,0,0,0,0,0,26,26,7,1,0,0,3,party wiped
52,12396,1,Normal,36,4,4,4,0,27,27,0,0,80,0,1,1,4,10,2,15,3,3,0,0,112,0,25,0,1,1,5,floor1_town
52,12396,2,Normal,25,2,2,2,0,27,34,0,2,40,0,1,2,0,3,1,18,0,2,0,0,56,0,10,0,1,1,5,+1 levelup
52,12396,3,Normal,36,5,5,5,0,34,34,2,2,100,0,2,2,5,0,2,16,0,0,0,0,140,0,22,0,1,1,5,
52,12396,4,Normal,37,3,3,3,0,34,23,2,2,60,0,2,2,1,0,0,18,0,0,0,0,84,11,9,0,1,1,5,
52,12396,5,Normal,27,0,0,0,0,23,23,2,2,0,0,2,2,0,0,0,21,0,0,0,0,0,0,0,0,1,1,5,
52,12396,6,Normal,25,2,2,2,0,23,42,2,5,40,0,2,3,2,0,0,19,0,0,0,0,56,5,8,0,1,1,5,+1 levelup
52,12396,7,Normal,29,2,2,2,0,42,34,5,5,40,0,3,3,2,0,0,17,0,0,0,0,56,8,14,0,1,1,5,
52,12396,8,Normal,36,4,4,4,0,34,26,5,5,80,0,3,3,2,0,0,15,0,0,0,0,112,8,14,0,1,1,5,
52,12396,9,Normal,36,2,2,2,0,26,42,5,5,40,0,3,3,2,0,0,13,0,0,0,0,56,-16,10,0,1,1,5,
52,12396,10,Normal,39,4,4,4,0,42,42,5,5,80,0,3,3,6,0,0,7,0,0,0,0,112,0,28,0,1,1,5,
53,12397,1,Normal,28,4,4,4,0,27,27,0,0,80,0,1,1,4,7,2,15,3,3,0,0,112,0,22,0,1,1,5,floor1_town
53,12397,2,Normal,39,2,2,2,0,27,36,0,1,40,0,1,2,1,3,1,17,0,2,0,0,56,0,7,0,1,1,5,+1 levelup
53,12397,3,Normal,35,3,3,3,0,36,36,1,1,60,0,2,2,1,0,2,19,0,0,0,0,84,0,10,0,1,1,5,
53,12397,4,Normal,28,2,2,2,0,36,20,1,1,40,0,2,2,1,0,0,21,0,0,0,0,56,16,7,0,1,1,5,
53,12397,5,Normal,38,4,4,4,0,20,45,1,3,80,0,2,3,5,0,0,19,0,0,0,0,112,3,17,0,1,1,5,+1 levelup
53,12397,6,Normal,38,5,5,5,0,45,36,3,3,100,0,3,3,4,0,0,15,0,0,0,0,140,9,23,0,1,1,5,
53,12397,7,Normal,26,4,4,4,0,36,45,3,3,80,0,3,3,2,0,0,13,0,0,0,0,112,-9,11,0,1,1,5,
53,12397,8,Normal,38,5,5,5,0,45,19,3,3,100,0,3,3,1,0,0,12,0,0,0,0,140,26,16,0,1,1,5,
53,12397,9,Normal,29,4,4,4,0,19,52,3,4,80,0,3,4,2,0,0,10,0,0,0,0,112,-6,11,0,1,1,5,+1 levelup
53,12397,10,Normal,25,4,4,4,0,52,31,4,4,80,0,4,4,2,0,0,8,0,0,0,0,112,21,18,0,1,1,5,
54,12398,1,Normal,37,2,2,2,0,27,27,0,0,40,0,1,1,1,2,0,15,3,3,0,0,56,0,11,0,1,1,3,floor1_town
54,12398,2,Normal,33,2,2,2,0,27,27,0,0,40,0,1,1,4,3,3,14,0,0,0,0,56,0,13,0,1,1,3,
