run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,potion_use_count,dawn_chalice_use_count,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
20,12364,10,Normal,31,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
21,12365,1,Normal,33,5,5,0,27,15,0,0,0,0,1,1,1,0,0,0,9,30,2,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
21,12365,2,Normal,35,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
21,12365,3,Normal,32,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
21,12365,4,Normal,31,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
21,12365,5,Normal,31,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
21,12365,6,Normal,40,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
21,12365,7,Normal,40,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
21,12365,8,Normal,40,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
21,12365,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
21,12365,10,Normal,28,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,
22,12366,1,Normal,25,2,2,0,27,15,0,0,0,0,1,1,0,0,0,0,0,12,2,0,1,1,fled battle; fled battle
22,12366,2,Normal,25,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
22,12366,3,Normal,40,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
22,12366,4,Normal,26,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
22,12366,5,Normal,40,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
22,12366,6,Normal,28,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
22,12366,7,Normal,36,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
22,12366,8,Normal,36,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
22,12366,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
22,12366,10,Normal,39,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
23,12367,1,Normal,33,3,3,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle
23,12367,2,Normal,34,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
23,12367,3,Normal,32,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
23,12367,4,Normal,33,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
23,12367,5,Normal,30,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
23,12367,6,Normal,30,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
23,12367,7,Normal,29,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,
23,12367,8,Normal,27,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
23,12367,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
23,12367,10,Normal,38,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
24,12368,1,Normal,26,2,2,0,27,18,0,0,0,0,1,1,1,0,0,0,14,27,2,0,1,1,fled battle; fled battle
24,12368,2,Normal,31,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
24,12368,3,Normal,40,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
24,12368,4,Normal,28,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
24,12368,5,Normal,37,6,6,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
24,12368,6,Normal,30,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
24,12368,7,Normal,25,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
24,12368,8,Normal,26,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
24,12368,9,NoPool,0,0,0,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
24,12368,10,Normal,25,1,1,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
25,12369,1,Normal,34,5,5,0,27,15,0,0,0,0,1,1,0,0,0,0,0,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
25,12369,2,Normal,25,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
25,12369,3,Normal,35,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
25,12369,4,Normal,39,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
25,12369,5,Normal,36,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
25,12369,6,Normal,30,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
25,12369,7,Normal,25,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
25,12369,8,Normal,35,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
25,12369,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
25,12369,10,Normal,30,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
26,12370,1,Normal,27,4,4,0,27,15,0,0,0,0,1,1,0,0,0,0,0,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle
26,12370,2,Normal,36,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
26,12370,3,Normal,27,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
26,12370,4,Normal,31,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
26,12370,5,Normal,36,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
26,12370,6,Normal,39,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
26,12370,7,Normal,29,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
26,12370,8,Normal,28,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
26,12370,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
26,12370,10,Normal,35,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
27,12371,1,Normal,35,4,4,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle
27,12371,2,Normal,27,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,
27,12371,3,Normal,32,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
27,12371,4,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
27,12371,5,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
27,12371,6,Normal,35,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
27,12371,7,Normal,30,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
27,12371,8,Normal,33,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
27,12371,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
27,12371,10,Normal,36,6,6,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
28,12372,1,Normal,27,2,2,0,27,15,0,0,0,0,1,1,1,0,0,0,7,30,3,0,1,1,fled battle; fled battle
28,12372,2,Normal,37,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
28,12372,3,Normal,31,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
28,12372,4,Normal,28,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
28,12372,5,Normal,26,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
28,12372,6,Normal,32,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
28,12372,7,Normal,39,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
28,12372,8,Normal,39,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
28,12372,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
28,12372,10,Normal,28,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,
29,12373,1,Normal,36,1,1,0,27,9,0,0,0,0,1,1,0,0,0,0,16,18,2,0,1,1,fled battle
29,12373,2,Normal,37,1,1,0,9,9,0,0,0,0,1,1,1,0,0,0,9,18,1,0,1,1,fled battle
29,12373,3,Normal,27,2,2,0,9,15,0,0,0,0,1,1,1,0,0,0,0,12,1,0,1,1,fled battle; fled battle
29,12373,4,Normal,39,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
29,12373,5,Normal,31,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
29,12373,6,Normal,36,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
29,12373,7,Normal,38,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
29,12373,8,Normal,26,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
29,12373,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
29,12373,10,Normal,30,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
30,12374,1,Normal,28,2,2,0,27,15,0,0,0,0,1,1,1,0,0,0,9,30,2,0,1,1,fled battle; fled battle
30,12374,2,Normal,25,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
30,12374,3,Normal,34,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
30,12374,4,Normal,37,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
30,12374,5,Normal,33,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
30,12374,6,Normal,40,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
30,12374,7,Normal,38,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
30,12374,8,Normal,31,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
30,12374,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
30,12374,10,Normal,32,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
31,12375,1,Normal,36,4,4,0,27,15,0,0,0,0,1,1,0,0,0,0,0,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle
31,12375,2,Normal,31,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
31,12375,3,Normal,39,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
31,12375,4,Normal,31,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
31,12375,5,Normal,34,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
31,12375,6,Normal,34,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
31,12375,7,Normal,39,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
31,12375,8,Normal,27,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
31,12375,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
31,12375,10,Normal,37,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
32,12376,1,Normal,29,5,5,0,27,18,0,0,0,0,1,1,0,0,0,0,0,9,1,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
32,12376,2,Normal,29,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
32,12376,3,Normal,28,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
32,12376,4,Normal,31,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
32,12376,5,Normal,34,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
32,12376,6,Normal,40,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
32,12376,7,Normal,28,1,1,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
32,12376,8,Normal,37,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
32,12376,9,NoPool,0,0,0,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
32,12376,10,Normal,30,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
33,12377,1,Normal,37,2,2,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle
33,12377,2,Normal,29,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
33,12377,3,Normal,26,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
33,12377,4,Normal,31,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
33,12377,5,Normal,40,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
33,12377,6,Normal,35,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
33,12377,7,Normal,30,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
33,12377,8,Normal,26,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
33,12377,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
33,12377,10,Normal,32,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
34,12378,1,Normal,29,1,1,0,27,9,0,0,0,0,1,1,0,0,0,0,0,18,1,0,1,1,fled battle
34,12378,2,Normal,26,3,3,0,9,15,0,0,0,0,1,1,1,0,0,0,11,12,2,0,1,1,fled battle; fled battle; fled battle
34,12378,3,Normal,39,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
34,12378,4,Normal,34,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
34,12378,5,Normal,40,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
34,12378,6,Normal,31,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
34,12378,7,Normal,40,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
34,12378,8,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
34,12378,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
34,12378,10,Normal,27,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
35,12379,1,Normal,38,4,4,0,27,15,0,0,0,0,1,1,0,0,0,0,0,12,2,0,1,1,fled battle; fled battle; fled battle; fled battle
35,12379,2,Normal,27,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
35,12379,3,Normal,35,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
35,12379,4,Normal,27,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
35,12379,5,Normal,39,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
35,12379,6,Normal,39,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
35,12379,7,Normal,30,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
35,12379,8,Normal,38,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
35,12379,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
35,12379,10,Normal,36,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
36,12380,1,Normal,30,3,3,0,27,15,0,0,0,0,1,1,1,0,0,0,9,30,2,0,1,1,fled battle; fled battle; fled battle
36,12380,2,Normal,31,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
36,12380,3,Normal,38,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
36,12380,4,Normal,34,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
36,12380,5,Normal,28,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
36,12380,6,Normal,39,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
36,12380,7,Normal,28,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
36,12380,8,Normal,28,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
36,12380,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
36,12380,10,Normal,33,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
37,12381,1,Normal,38,3,3,0,27,18,0,0,0,0,1,1,1,0,0,0,0,27,2,0,1,1,fled battle; fled battle; fled battle
37,12381,2,Normal,38,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
37,12381,3,Normal,27,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
37,12381,4,Normal,40,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
37,12381,5,Normal,40,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
37,12381,6,Normal,27,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
37,12381,7,Normal,33,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
37,12381,8,Normal,33,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
37,12381,9,NoPool,0,0,0,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
37,12381,10,Normal,38,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
38,12382,1,Normal,31,3,3,0,27,15,0,0,0,0,1,1,1,0,0,0,9,30,2,0,1,1,fled battle; fled battle; fled battle
38,12382,2,Normal,37,6,6,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
38,12382,3,Normal,32,6,6,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
38,12382,4,Normal,40,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
38,12382,5,Normal,30,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
38,12382,6,Normal,36,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
38,12382,7,Normal,34,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
38,12382,8,Normal,40,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
38,12382,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
38,12382,10,Normal,27,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
39,12383,1,Normal,39,5,5,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
39,12383,2,Normal,37,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
39,12383,3,Normal,33,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
39,12383,4,Normal,28,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
39,12383,5,Normal,38,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
39,12383,6,Normal,37,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
39,12383,7,Normal,37,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
39,12383,8,Normal,34,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
39,12383,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
39,12383,10,Normal,28,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
40,12384,1,Normal,32,5,5,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
40,12384,2,Normal,35,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
40,12384,3,Normal,37,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
